Lat,lon,elevation,PercentClear,NE,SE,SW,NW
19.10291667,74.30291667,912,92,25,22.7,24.6,20.1
19.10375,74.30291667,911,92,25,22.6,24.6,19.8
17.57875,74.30541667,1001,93,24.7,23.5,23.7,20.7
17.58041667,74.30458333,1009,93,24.8,23.5,23.8,20.9
19.10375,74.30958333,919,94,25,22.9,24.6,21.4
19.10375,74.30958333,919,94,25,22.9,24.6,21.4
17.84208333,74.31541667,1062,95,25,23.3,23.4,22.8
19.10375,74.31791667,918,94,25,22.8,24.6,21.5
19.11208333,74.31958333,921,94,25,22.9,24.7,21.6
19.11208333,74.31958333,921,94,25,22.9,24.7,21.6
19.10208333,74.32125,917,94,25,22.8,24.7,21.4
19.11208333,74.31958333,921,94,25,22.9,24.7,21.6
19.11208333,74.31958333,921,94,25,22.9,24.7,21.6
17.26958333,74.32958333,866,91,24.3,23.3,23.3,20.3
17.82458333,74.35125,1062,95,25,23.1,23.8,23.2
19.14958333,74.35125,905,91,25,22.1,22.5,21.2
17.55625,74.35791667,953,90,23.9,23.5,23.6,18.9
17.82625,74.35541667,1061,95,25,23,23.8,23.2
19.14875,74.35291667,904,91,25,22,22.4,21.2
17.81208333,74.36708333,1051,93,25,20.8,23.8,22.9
17.81625,74.36875,1055,94,25,22.2,23.9,23.3
17.52791667,74.37541667,946,92,24.3,23.5,23.7,20.1
17.52875,74.37541667,940,91,24.2,23.5,23.6,19.6
17.77875,74.37625,1075,96,25,23.5,24.3,23.5
17.77875,74.37625,1075,96,25,23.5,24.3,23.5
17.80375,74.37291667,1051,92,25,20.6,23,23
17.80791667,74.37458333,1058,94,25,22.7,23.3,23.3
17.81708333,74.37041667,1054,94,25,22.2,23.7,23.3
17.77875,74.37791667,1071,96,25,23.5,24.3,23.5
17.78375,74.38625,1072,96,25,23.5,24.3,23.6
17.80875,74.37791667,1052,93,25,22.4,22.7,23.3
17.76208333,74.39125,1060,94,25,23.5,24.3,21.4
17.76458333,74.39125,1064,96,25,23.5,24.3,23.3
17.78375,74.38625,1072,96,25,23.5,24.3,23.6
20.85208333,74.22125,1054,94,25,23.5,21.6,24.3
19.09541667,74.40291667,900,91,25,22.2,22.2,21.8
21.72291666,74.23041667,1078,91,22.5,23.5,20.4,25
20.83375,74.23958333,1010,92,25,23.5,20.8,22.2
17.83625,74.41708333,1058,96,25,23.5,23.6,23.9
17.83708333,74.41708333,1058,96,25,23.5,23.7,23.9
20.33708333,74.26041667,1211,94,25,23.5,25,20.3
17.82625,74.42458333,1045,91,24.7,23.5,22.5,20.7
17.83708333,74.41958333,1054,96,25,23.5,23.5,23.9
17.84541667,74.42791667,1059,96,25,23.5,23.9,24
17.84541667,74.42791667,1059,96,25,23.5,23.9,24
21.72791666,74.25625,1151,97,25,23.5,23.8,25
20.33708333,74.26125,1210,94,25,23.5,25,20.4
17.84541667,74.42791667,1059,96,25,23.5,23.9,24
17.84541667,74.42791667,1059,96,25,23.5,23.9,24
17.83708333,74.44291667,1044,92,25,23.5,22.9,20.7
17.83958333,74.44125,1052,96,25,23.5,23.7,24
20.85208333,74.28541667,1058,96,25,23.5,23,24.6
21.73875,74.28208333,1190,98,25,23.5,24.5,25
20.85208333,74.28625,1055,96,25,23.5,23,24.6
17.71458333,74.45291667,1030,94,25,23.5,24.5,20.9
21.74208333,74.28625,1165,92,25,23.5,18.2,25
17.83375,74.44708333,1043,92,25,23.5,22.9,20.8
17.84041667,74.44458333,1044,93,25,23.5,22.6,21.6
17.71458333,74.45458333,1037,94,25,23.5,24.5,21.4
17.82875,74.46041667,1041,93,25,23.5,23.1,21.7
17.83125,74.46125,1047,96,25,23.5,23.7,23.6
17.82708333,74.46625,1048,96,25,23.5,23.8,23.8
17.83125,74.46458333,1049,96,25,23.5,23.8,24
17.82541667,74.46958333,1047,96,25,23.5,23.8,23.6
21.77958333,74.35291667,1015,94,23.9,23.5,21.3,25
20.29375,74.35708333,938,93,25,23.5,24.9,19.3
21.77875,74.35541667,1020,94,24,23.5,21.6,25
21.89791666,74.37541667,977,90,25,18.2,21.7,25
21.85958333,74.45875,1153,98,25,23.5,24.8,25
21.86375,74.47208333,1151,98,25,23.5,24.8,25
21.86625,74.47125,1144,98,25,23.5,24.7,25
21.86541666,74.47791667,1137,96,25,23.5,22.9,25
21.86541666,74.47791667,1137,96,25,23.5,22.9,25
17.97958333,73.72291667,1374,92,25,23.5,22.1,21.1
19.18541667,73.72458333,1254,94,22.7,21.4,25,24.7
17.91791667,73.73375,1363,92,25,22.9,24.6,19.4
18.04791667,73.72708333,1376,92,25,23.5,22.1,21.1
19.17625,73.72875,1274,97,23.5,23.5,25,24.8
19.18458333,73.72541667,1253,93,22.7,20.6,25,24.7
17.91708333,73.73458333,1370,94,25,23.5,24.8,20.2
19.04125,73.74125,1136,93,22.4,23.5,24,22.8
20.11958333,73.73708333,1076,97,24.9,22.9,23.9,24.9
17.91625,73.74958333,1377,95,25,23.5,25,21.9
18.05958333,73.74625,1401,98,25,23.5,24.5,25
18.33041667,73.74541667,1260,95,24.4,22.4,23,25
19.04208333,73.74208333,1135,93,22.4,23.5,24,22.6
19.47458333,73.74541667,1508,99,25,23.5,25,25
17.81958333,73.75541667,1301,91,23.5,23.5,25,19.3
17.82041667,73.75541667,1300,91,23.3,23.5,25,19.2
17.91625,73.75041667,1372,95,25,23.5,25,21.3
18.36625,73.75458333,1312,97,25,23.2,24,25
20.12708333,73.74458333,1021,92,23.9,22.6,20.2,24.9
20.55458333,73.74708333,1091,93,22.2,21.1,24.8,25
19.15291667,73.75791667,1253,96,23.3,23.5,25,24.2
19.15375,73.75708333,1252,96,23.3,23.5,25,24.2
19.47625,73.75875,1475,97,25,23.5,23.5,24.6
17.24958333,73.76708333,1092,96,24.6,21.9,25,24.7
17.25458333,73.76541667,1090,96,24.5,21.7,25,24.7
18.36541667,73.75875,1286,90,25,22.9,23.7,18.3
19.15208333,73.75875,1250,96,23.3,23.5,25,24.2
19.47625,73.75875,1475,97,25,23.5,23.5,24.6
17.10875,73.77541667,1039,95,21.5,23.4,25,24.7
17.24875,73.77541667,1098,98,25,23.5,25,24.7
17.25375,73.77208333,1091,96,24.6,21.5,25,24.7
17.89541667,73.77458333,1349,93,25,23.5,25,19.1
17.89625,73.77458333,1351,93,25,23.5,25,19.5
19.38708333,73.77541667,1357,92,23.7,21.5,25,21.8
19.38791667,73.77541667,1363,93,24.2,21.5,25,22.1
17.10875,73.77875,1039,95,21.6,23.4,25,24.6
17.11291667,73.77875,1038,94,21.3,23.4,25,24.5
19.62791667,73.76375,1439,97,25,23.4,23.8,25
17.24541667,73.78041667,1091,94,23.5,21,25,24.6
17.24708333,73.78041667,1100,98,25,23.5,25,24.7
17.89541667,73.77541667,1346,92,25,23.5,25,18.7
17.89625,73.77625,1350,93,25,23.5,25,19.4
19.38708333,73.77541667,1357,92,23.7,21.5,25,21.8
19.38791667,73.77541667,1363,93,24.2,21.5,25,22.1
17.24541667,73.79208333,1104,98,25,23.5,25,24.7
17.24541667,73.79208333,1104,98,25,23.5,25,24.7
17.74458333,73.79208333,1253,93,24.2,23.5,25,20.7
17.74625,73.79208333,1254,93,24.2,23.5,25,20.7
19.49958333,73.78625,1424,94,25,23,21.5,24.3
16.92041667,73.80041667,1016,92,19.4,23.3,24.6,24.7
16.92125,73.80041667,1021,98,25,23.3,24.6,24.8
17.24375,73.79791667,1107,98,25,23.5,25,24.7
17.24541667,73.79708333,1105,98,25,23.5,25,24.7
17.72875,73.79541667,1242,92,23,23.5,25,20.4
17.73541667,73.79458333,1256,94,24.6,23.5,25,21.1
17.74375,73.79291667,1260,94,24.5,23.5,25,20.9
17.74625,73.79208333,1254,93,24.2,23.5,25,20.7
19.62875,73.78208333,1398,94,25,23.2,22.1,23.4
19.39208333,73.79291667,1368,92,24.4,20.2,25,22.1
16.92041667,73.80291667,1022,98,25,23.3,24.6,24.7
16.92125,73.80291667,1029,98,25,23.3,24.6,24.8
17.09541667,73.80791667,1027,91,19,23.5,25,23
17.09625,73.80875,1029,92,20.2,23.5,25,23.7
17.22875,73.80791667,1096,97,25,23.5,25,23.9
17.23291667,73.80791667,1102,98,25,23.5,25,24.7
17.23875,73.80375,1108,98,25,23.5,25,24.7
17.24625,73.80041667,1104,98,25,23.5,25,24.7
17.67791667,73.80708333,1216,92,22.2,23.5,25,21.6
17.67875,73.80625,1212,91,21.5,23.5,25,21.4
17.70875,73.80291667,1233,94,24.1,23.5,25,21
17.73958333,73.80875,1243,91,24.4,23.5,24.5,19
17.92458333,73.80541667,1337,93,25,23.5,23.9,20.5
17.92875,73.80625,1328,91,25,23.5,22.7,20
16.91208333,73.81625,1011,92,21.3,23.3,24.5,22.9
16.92041667,73.80958333,1014,94,23.9,23.2,24.6,22.3
16.92375,73.81708333,1022,98,25,23.4,24.6,24.6
17.10375,73.81625,1037,92,22.9,20.8,25,23.5
17.10375,73.81625,1037,92,22.9,20.8,25,23.5
17.22875,73.81458333,1093,96,25,23.5,25,22.7
17.23125,73.81375,1102,98,25,23.5,25,24.7
17.23708333,73.81208333,1099,98,25,23.5,25,24.7
17.59041667,73.81708333,1175,92,21.2,23.5,25,22.7
17.62791667,73.81625,1206,95,24.3,23.5,25,22.6
17.62875,73.81541667,1203,95,24.1,23.5,25,22.5
17.64541667,73.81541667,1195,92,22.7,22.6,24.7,21.8
17.65208333,73.81541667,1204,94,23.4,23.5,25,21.9
17.65458333,73.81708333,1203,94,23.3,23.5,25,21.7
17.67791667,73.80875,1211,92,21.7,23.5,25,21.4
17.67875,73.80875,1207,91,21.2,23.5,25,21.1
17.72875,73.81708333,1238,92,24.6,23.5,25,18.7
17.73625,73.81458333,1246,93,24.6,23.5,25,20.3
17.73875,73.80958333,1245,93,24.5,23.5,24.7,19.8
18.03125,73.81541667,1364,96,25,23.1,23.6,23.9
16.92041667,73.82458333,1025,98,25,23.3,24.6,24.6
16.92125,73.82458333,1026,98,25,23.3,24.6,24.6
16.92875,73.82375,1021,98,25,23.4,24.7,24.5
19.64708333,73.79875,1392,93,25,20,23,25
17.08625,73.82541667,1027,92,21.9,23.5,25,22
17.09208333,73.82541667,1029,91,21.5,23.5,25,20.8
17.10291667,73.82041667,1051,96,23.8,23.5,25,23.6
17.10375,73.82041667,1044,95,23.3,23.5,25,23.4
17.22791667,73.82041667,1099,98,25,23.5,25,24.7
17.23375,73.81875,1102,98,25,23.5,25,24.7
17.56958333,73.82541667,1161,92,21.8,23.5,25,22
17.57708333,73.82541667,1170,94,22.6,23.5,25,22.5
17.58125,73.82375,1173,94,22.6,23.5,25,22.6
17.59291667,73.81791667,1175,92,20.9,23.5,25,22.6
17.62791667,73.82041667,1209,96,24.6,23.5,25,22.6
17.62875,73.82208333,1207,96,24.6,23.5,25,22.5
17.65041667,73.81708333,1199,93,23.2,23.5,25,21.6
17.65458333,73.81875,1206,94,23.7,23.5,25,21.8
17.71208333,73.82458333,1232,92,24.7,23.5,25,18.6
17.71875,73.82375,1244,94,24.9,23.5,25,20.9
17.72208333,73.82458333,1242,94,24.9,23.5,25,20.3
17.72958333,73.81708333,1239,92,24.6,23.5,25,18.8
17.84125,73.82458333,1296,92,25,23.5,25,18.5
17.91125,73.81958333,1315,90,25,23.5,23.6,18
20.52791666,73.79541667,1135,94,22.3,21.9,24.9,25
17.93125,73.82458333,1322,91,25,23.5,22.6,20.3
18.03125,73.81708333,1363,95,25,23,23.5,23.9
16.91208333,73.83375,1014,96,25,23.3,24.5,22.9
16.92041667,73.82541667,1019,97,25,23.3,24.6,24.5
16.92208333,73.82541667,1025,97,25,23.3,24.6,24.5
16.92958333,73.82541667,1017,97,25,23.4,24.4,24.4
17.08708333,73.83041667,1033,94,23.6,23.5,25,22.3
17.09375,73.83291667,1035,94,23.6,23.5,25,22.2
17.09958333,73.83041667,1042,95,23.7,23.5,25,23.2
17.10375,73.82541667,1038,93,23.2,23.5,23.5,23
17.22875,73.83208333,1100,98,25,23.5,25,24.6
19.64625,73.80458333,1420,97,25,23.3,24,25
17.22875,73.83208333,1100,98,25,23.5,25,24.6
17.54541667,73.83208333,1147,92,21.8,23.5,25,21.7
17.55375,73.83291667,1157,93,22.8,23.5,25,22.1
17.56041667,73.83125,1161,94,23.3,23.5,25,22.1
17.56458333,73.83041667,1161,93,22.9,23.5,25,21.8
17.57708333,73.82541667,1170,94,22.6,23.5,25,22.5
17.58041667,73.82541667,1166,92,21.5,23.5,25,22.1
17.62041667,73.82958333,1192,91,24.3,23.5,25,18.3
17.62875,73.82625,1196,92,24.2,23.5,23.1,20.7
17.62958333,73.82541667,1200,95,24.3,23.5,25,22.1
17.71875,73.82541667,1241,94,24.9,23.5,25,20.3
17.72041667,73.82625,1237,93,24.8,23.5,25,19.5
17.84291667,73.82625,1299,92,25,23.5,25,18.7
17.93125,73.82541667,1319,91,25,23.5,22.2,20.1
18.02625,73.83208333,1380,97,25,23.5,24.3,24.4
20.42875,73.80375,1171,97,24.8,22.3,24.9,25
18.99458333,73.82791667,1070,90,24.4,23.5,22.8,19.5
16.90791667,73.84208333,1020,97,25,23.3,24.5,24.4
16.91291667,73.83458333,1018,97,25,23.3,24.5,24.3
16.92708333,73.83375,1020,97,25,23.4,24.6,24.4
17.09541667,73.83625,1034,94,23.7,23.5,25,22.2
17.09791667,73.83458333,1038,95,23.7,23.5,25,22.6
17.22541667,73.83541667,1099,98,25,23.5,25,24.6
17.22875,73.83375,1095,98,25,23.5,25,24.3
17.53708333,73.84125,1147,93,23.1,23.5,25,21.5
17.54375,73.83708333,1156,94,23.6,23.5,25,22.2
17.54625,73.83458333,1156,94,23.3,23.5,25,22.2
17.55791667,73.83375,1154,92,22.1,23.5,25,21.3
17.56958333,73.83375,1160,91,22.5,23.5,25,20.3
17.72875,73.83708333,1234,92,25,23.5,25,18.7
17.72875,73.83708333,1234,92,25,23.5,25,18.7
17.90375,73.83791667,1309,91,25,23.5,24.5,18.3
17.90708333,73.83958333,1310,92,25,23.5,24.3,18.8
18.02791667,73.83541667,1362,93,25,23.5,20.2,24.1
20.43208333,73.81541667,1162,96,24.6,21.9,24.9,25
20.43208333,73.81541667,1162,96,24.6,21.9,24.9,25
19.37708333,73.83875,1472,98,25,23.5,25,24.8
19.37875,73.84208333,1469,98,25,23.5,25,24.8
16.90791667,73.84208333,1020,97,25,23.3,24.5,24.4
17.08541667,73.85041667,1033,95,24.2,23.5,25,22.4
17.08791667,73.84625,1037,95,24.3,23.5,25,22.6
17.20208333,73.84791667,1089,96,25,23.5,25,22.7
17.21125,73.84458333,1094,98,25,23.5,25,24.2
17.21208333,73.84458333,1087,95,25,23.5,25,21.5
17.52041667,73.84875,1132,90,21.4,23.5,25,20.1
17.52791667,73.84958333,1143,93,23.2,23.5,25,20.9
17.53625,73.84291667,1146,93,23,23.5,25,21.4
17.54541667,73.84375,1146,91,22.5,23.5,25,19.6
17.54625,73.84208333,1147,91,22.6,23.5,25,20.2
17.62041667,73.84958333,1189,93,25,23.5,25,19.2
17.62208333,73.84875,1193,94,25,23.5,25,20.4
17.62875,73.84625,1189,92,24.8,23.5,25,18.6
18.03125,73.84458333,1360,95,25,23.5,22.7,24.2
18.40041667,73.84958333,1126,90,25,21.1,19,24.8
20.70041666,73.82541667,1106,92,22,21.1,23.8,25
19.37791667,73.84208333,1471,98,25,23.5,25,24.8
19.37875,73.84208333,1469,98,25,23.5,25,24.8
17.07875,73.85291667,1029,95,24.3,23.5,25,21.7
17.08375,73.85125,1035,95,24.3,23.5,25,22.5
17.20041667,73.85041667,1083,95,25,23.5,25,21
17.51958333,73.85541667,1132,90,22,23.5,25,19.8
17.52791667,73.85125,1143,92,23.3,23.5,25,20.6
17.52875,73.85375,1142,92,23.1,23.5,25,20.2
17.61791667,73.85125,1187,93,25,23.5,25,19
17.62291667,73.85041667,1188,92,25,23.5,25,18.9
19.71041667,73.83291667,1358,95,25,23.3,21.8,25
19.28125,73.85875,1385,97,25,23.5,25,23.7
20.58958333,73.83375,1277,98,24.8,23.4,25,25
20.70041666,73.82541667,1106,92,22,21.1,23.8,25
17.51125,73.86708333,1129,91,22.6,23.5,25,19.4
19.28125,73.85875,1385,97,25,23.5,25,23.7
16.84708333,73.87291667,997,94,25,22.8,23.8,22.3
20.58958333,73.83375,1277,98,24.8,23.4,25,25
20.59125,73.83625,1274,98,24.7,23.4,25,25
17.50375,73.87458333,1135,93,23.9,23.5,25,20.7
17.50375,73.87458333,1135,93,23.9,23.5,25,20.7
17.60541667,73.87458333,1171,91,25,23.5,25,17.5
18.04791667,73.87541667,1371,97,25,23.5,24.3,24.6
19.28625,73.86791667,1381,97,24.8,23.5,25,23.5
19.40125,73.86958333,1462,98,25,23.5,25,24.7
19.40458333,73.87041667,1449,93,25,22.5,20.9,24.5
19.73958333,73.84541667,1263,91,25,23.3,17.8,25
16.84791667,73.87791667,991,93,25,22,23.8,22.1
17.49541667,73.88291667,1128,93,23.9,23.5,25,20.4
17.49708333,73.88375,1135,94,24.4,23.5,25,20.9
17.50375,73.87625,1134,93,23.8,23.5,25,20.6
17.60875,73.87625,1171,91,25,23.5,25,17.1
17.79208333,73.88375,1237,90,25,23,24.4,17.9
18.04791667,73.87541667,1371,97,25,23.5,24.3,24.6
18.57375,73.37125,1094,96,25,21.4,25,25
19.38875,73.88208333,1467,98,25,23.5,25,24.8
19.73958333,73.85875,1265,92,25,23.4,18.6,25
19.74041667,73.85875,1261,92,25,23.4,18.6,25
17.49541667,73.88541667,1130,93,24.2,23.5,25,20.5
17.49708333,73.88375,1135,94,24.4,23.5,25,20.9
17.78708333,73.89208333,1244,92,25,23.5,24.8,18.8
17.78708333,73.89208333,1244,92,25,23.5,24.8,18.8
20.41541666,73.85875,1187,96,25,21,24.9,24.7
20.41541666,73.85875,1187,96,25,21,24.9,24.7
20.57375,73.85125,1215,91,23.6,23.1,25,18.9
20.57458333,73.85125,1221,91,23.7,23.1,25,19
18.57458333,73.37708333,1091,96,24.8,21.3,25,25
19.38875,73.88375,1459,98,25,23.5,24.8,24.7
16.84125,73.89875,994,91,25,19.9,23.7,22.8
17.47041667,73.90041667,1110,91,23.1,23.5,25,19.6
17.47291667,73.89791667,1118,93,23.7,23.5,25,20.7
17.48375,73.90041667,1122,93,24.4,23.5,25,20.1
17.56958333,73.89958333,1148,90,25,23.5,24.8,16.8
17.57208333,73.90041667,1147,90,25,23.5,24.7,16.4
17.58708333,73.89958333,1160,92,25,23.5,24.9,18.3
17.58708333,73.89958333,1160,92,25,23.5,24.9,18.3
17.78708333,73.89291667,1248,92,25,23.5,24.9,19
17.78708333,73.89291667,1248,92,25,23.5,24.9,19
19.73958333,73.85875,1265,92,25,23.4,18.6,25
19.74041667,73.85875,1261,92,25,23.4,18.6,25
20.41541666,73.85875,1187,96,25,21,24.9,24.7
20.41541666,73.85875,1187,96,25,21,24.9,24.7
18.57375,73.38208333,1077,92,24.1,20.4,25,22.4
16.82625,73.90625,993,93,25,22.6,23.5,22.3
16.83708333,73.90375,1007,95,25,22.7,23.7,23.5
16.83708333,73.90375,1007,95,25,22.7,23.7,23.5
17.47041667,73.90041667,1110,91,23.1,23.5,25,19.6
17.47875,73.90291667,1117,92,23.7,23.5,25,20
17.47958333,73.90208333,1123,94,24.8,23.5,25,20.5
17.57708333,73.90791667,1156,92,25,23.5,25,18.4
17.57958333,73.90291667,1157,92,25,23.5,25,18.3
17.58791667,73.90041667,1154,91,25,23.5,24.7,17.4
18.51208333,73.39458333,1087,94,23,21,25,25
18.51208333,73.39458333,1087,94,23,21,25,25
19.36291667,73.90625,1408,95,25,23.5,25,21.6
20.43125,73.87291667,1155,91,24.8,19.3,22.2,24.3
16.81958333,73.91625,988,93,25,22.6,23.4,21.5
16.82375,73.91458333,988,92,25,22.6,23.5,20.8
16.83375,73.90875,996,93,25,22.7,23.6,22.1
16.84041667,73.91541667,1000,95,25,22.8,23.7,23.2
17.14375,73.91708333,1060,97,25,23.5,25,23
17.14791667,73.91708333,1063,97,25,23.5,25,23.1
17.45791667,73.91541667,1104,92,24.3,23.5,25,18.8
17.57708333,73.90875,1151,91,25,23.5,25,17.4
17.57958333,73.91208333,1151,91,25,23.5,24.9,17.4
17.77208333,73.91291667,1228,91,25,23.5,23.7,18.9
16.83541667,73.92458333,998,95,25,22.7,23.7,23.2
16.84041667,73.91708333,997,95,25,22.8,23.7,23.1
17.14375,73.91708333,1060,97,25,23.5,25,23
17.14791667,73.91708333,1063,97,25,23.5,25,23.1
17.45125,73.92541667,1108,94,25,23.5,25,20.3
17.45458333,73.92541667,1104,92,24.8,23.5,25,19.1
17.56625,73.92041667,1147,91,25,23.5,25,17.6
18.02041667,73.92541667,1286,91,25,23.5,21.7,21.1
18.02125,73.92541667,1290,92,25,23.5,21.8,21.4
18.52875,73.41041667,1103,92,21.1,21.4,25,24
18.53458333,73.41041667,1137,97,25,22.1,25,25
16.83291667,73.92625,1000,95,25,22.7,23.6,23.3
16.83708333,73.92875,990,93,25,22.7,23.4,22.1
17.42458333,73.93208333,1094,93,25,23.5,24.9,19.6
17.43458333,73.93208333,1099,93,25,23.5,25,19.7
17.44375,73.93041667,1105,94,25,23.5,25,20.1
17.45125,73.92541667,1108,94,25,23.5,25,20.3
17.45458333,73.92541667,1104,92,24.8,23.5,25,19.1
18.02041667,73.92541667,1286,91,25,23.5,21.7,21.1
18.02291667,73.92625,1293,92,25,23.5,22,21.6
18.66541667,73.41958333,1063,93,25,18.1,24.6,25
16.83208333,73.94208333,997,95,25,22.7,23.6,23.4
17.13125,73.93791667,1017,90,25,23.5,23.4,18.4
17.40375,73.94125,1078,91,25,23.5,23.8,18.8
17.41208333,73.94125,1087,92,25,23.5,24.3,19.3
17.41708333,73.94125,1089,92,25,23.5,24.5,19.1
17.42125,73.93458333,1086,91,24.9,23.5,24.3,18.3
17.43708333,73.93375,1094,92,25,23.5,24.9,18.2
17.43708333,73.93375,1094,92,25,23.5,24.9,18.2
17.44958333,73.93375,1104,93,25,23.5,25,19.4
16.83208333,73.94208333,997,95,25,22.7,23.6,23.4
16.83708333,73.94791667,989,93,25,22.7,23.3,22.4
19.74291667,73.90875,1228,92,25,23.5,18.9,24.4
17.38875,73.94958333,1075,92,25,23.5,23.7,19.4
17.41125,73.94625,1083,91,25,23.5,24.1,18.8
17.41541667,73.94208333,1087,92,25,23.5,24.3,19
17.55791667,73.94541667,1135,90,25,23.5,24.6,17.1
20.39625,73.90375,1272,98,25,23.1,24.9,25
18.61958333,73.43458333,1139,98,25,22.5,25,25
18.63125,73.43541667,1132,97,25,22.1,25,25
16.83708333,73.95208333,990,94,25,22.7,23.6,22.7
16.83708333,73.95208333,990,94,25,22.7,23.6,22.7
17.38291667,73.95875,1074,92,25,23.5,23.7,19.6
17.40791667,73.95875,1082,92,25,23.5,24.2,19.1
17.41625,73.95208333,1085,92,25,23.5,24.2,18.9
19.74208333,73.90958333,1234,92,25,23.5,19.3,24.4
20.69791666,73.91041667,1305,93,19.8,23.5,25,25
20.69875,73.91041667,1296,93,19.5,23.5,25,25
20.71958333,73.91375,1270,93,20.9,23.1,24.1,25
16.84375,73.96708333,987,94,25,22.8,23.2,22.8
17.37875,73.96625,1064,90,25,23.5,23.4,18.4
17.38291667,73.95875,1074,92,25,23.5,23.7,19.6
17.40791667,73.95875,1082,92,25,23.5,24.2,19.1
16.83541667,73.97541667,982,93,25,22.7,23.4,21.9
16.84458333,73.97041667,991,94,25,22.8,23.5,23.1
16.84625,73.97125,989,94,25,22.8,23.3,23
17.37708333,73.97041667,1065,91,25,23.5,23.5,18.8
17.38125,73.97041667,1070,91,25,23.5,23.6,19.2
18.27708333,73.96958333,1354,98,25,23.5,24.5,24.9
18.28041667,73.97375,1342,96,25,23.5,23,24.9
20.38541666,73.92625,1289,98,25,23.4,24.9,25
16.82708333,73.98208333,981,93,25,22.7,23.4,22.3
16.83375,73.98041667,988,94,25,22.7,23.6,22.8
16.83708333,73.97958333,988,94,25,22.7,23.6,22.8
18.36458333,73.46875,1084,92,23.8,18.3,25,24.8
17.37875,73.97875,1062,90,25,23.5,23.5,17.7
17.38208333,73.97791667,1069,91,25,23.5,23.7,19
18.50458333,73.47625,1098,93,25,19,25,24.3
16.82875,73.98708333,985,94,25,22.7,23.5,22.6
16.82958333,73.98625,986,94,25,22.7,23.5,22.7
20.72375,73.93875,1500,93,25,18,25,25
20.72375,73.93875,1500,93,25,18,25,25
18.28458333,73.98791667,1310,95,25,23.5,21.1,24.9
18.46375,73.48375,1087,91,22.5,19.2,25,24.4
18.50291667,73.48458333,1097,93,25,18.2,25,24.4
18.57458333,73.48291667,1091,91,22.1,19.4,24.5,24.5
18.58958333,73.49041667,1128,96,24.6,21.9,25,24.9
18.72125,73.48875,1061,93,24.2,20.5,23.5,25
16.81875,73.99958333,974,91,25,22.6,23.2,20.1
16.82291667,73.99291667,974,90,25,22.6,23.2,19.3
20.72291666,73.94458333,1556,99,25,23.5,25,25
18.56125,73.49875,1118,96,25,21.1,24.9,24.8
18.56708333,73.49208333,1112,95,24.6,21.1,24.8,24.5
18.58958333,73.49041667,1128,96,24.6,21.9,25,24.9
18.72208333,73.49291667,1070,94,24.6,20.7,23.8,25
16.81875,74.00458333,975,92,25,22.6,23.2,21.1
17.93708333,74.00875,1211,91,25,23.5,22.9,19.3
20.37541666,73.95708333,1276,98,25,23.4,24.9,24.8
17.93708333,74.00875,1211,91,25,23.5,22.9,19.3
18.43125,73.50125,1113,93,23,20,25,24.9
18.56125,73.49875,1118,96,25,21.1,24.9,24.8
18.56208333,73.49875,1109,95,25,20.8,24.8,24.3
18.72458333,73.51375,1072,94,24.5,20.9,23.7,25
17.93708333,74.00875,1211,91,25,23.5,22.9,19.3
17.93708333,74.00875,1211,91,25,23.5,22.9,19.3
18.42708333,73.52375,1112,92,22.5,19.7,24.8,24.8
18.47958333,73.52125,1130,91,23.6,17.8,24.9,25
19.91291667,73.42208333,1210,98,25,22.6,25,25
17.92708333,74.02541667,1207,91,25,23.5,23.2,19.7
20.37291666,73.97041667,1227,95,24.9,23.3,24.9,21.7
18.28541667,73.53041667,1127,90,24.6,16.2,25,24.4
20.72541666,73.97541667,1329,95,24.3,23.5,24,22.8
18.29708333,73.52958333,1148,92,25,17.2,25,25
18.41125,73.53041667,1102,90,22.9,18.9,24.6,23.4
18.42791667,73.52541667,1117,92,22.7,19.8,24.8,24.9
18.42875,73.52708333,1113,92,22.4,19.7,24.8,24.7
18.47958333,73.53208333,1165,92,25,16.9,25,25
18.96875,73.53208333,1083,93,21.7,21.9,24.7,25
16.82125,74.02958333,969,92,25,22.6,23.1,21.3
21.67375,73.97291667,1047,96,24,22.3,25,25
21.67375,73.97291667,1047,96,24,22.3,25,25
17.92708333,74.02541667,1207,91,25,23.5,23.2,19.7
18.00875,74.02791667,1284,96,25,23.5,23.7,23.5
18.47708333,73.53875,1186,97,25,21.7,25,25
18.47875,73.53458333,1172,93,25,18,25,25
18.63208333,73.53875,1225,98,25,23,25,25
18.95541667,73.54041667,1087,94,22.1,21.8,24.7,25
18.96875,73.53208333,1083,93,21.7,21.9,24.7,25
20.72791666,73.97958333,1334,94,23.8,23.5,23.2,23.7
16.82041667,74.04208333,971,93,25,22.6,23.1,21.9
16.82125,74.04208333,973,93,25,22.6,23.2,22.1
18.41208333,73.54708333,1113,92,25,18.9,24.8,23.2
18.41208333,73.54708333,1113,92,25,18.9,24.8,23.2
18.47875,73.54458333,1187,97,25,21.7,25,25
18.47875,73.54458333,1187,97,25,21.7,25,25
18.94958333,73.54458333,1091,94,22.5,21.9,24.7,25
17.88041667,74.04208333,1181,90,25,23.5,23,18.6
18.95541667,73.54041667,1087,94,22.1,21.8,24.7,25
19.17041667,73.54375,1121,92,19.5,22.4,24.9,25
